word,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
ανεμοστροβιλος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ανεμομυλος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανεμωδης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανεμωνη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανενεργος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανενημερωτος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανενοχλητος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανεξαντλητος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανεξαρτητος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανεξελεγκτος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανεξηγητος,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ανεξιτηλος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ανεξαρτησια,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
ανεξερευνητος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανεξιχνιαστος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανεπαρκεια,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανεπιλυτος,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ανεπισημος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανεπαισθητος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανεπαληθευτος,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ανεπανορθωτος,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ανεπαρκης,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ανεπαρκως,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανεπιθυμητος,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ανεπικερδης,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανεπικυρωτος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανεπιτυχης,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ανεστραμμενος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανευλαβης,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανευωδοτος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ανεφαρμοστος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανευθυνος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανευρετος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ανηθικοτητα,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ανηλεης,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ανημπορια,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ανησυχια,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
ανησυχητικο,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
ανησυχητικος,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ανησυχω,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
ανηφορα,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ανηψια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανθιζω,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ανθεκτικος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανθεκτικοτητα,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ανθηρος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανθολογια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανθοπωλης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανθρωπια,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ανθρωποκτονια,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ανθρωπολογια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανθρωποφαγος,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ανθρωποτητα,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ανθρωπινος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανθυγιεινος,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ανιαρος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανιδιοτελης,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανικανοποιητος,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ανικανοτητα,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ανισορροπος,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ανισοτητα,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ανιχνευτης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανιχνευσιμος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανιχνευω,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανιψιος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανοιγω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανοικειο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανοησια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανοησιες,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανοικοδομω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανοικοδομηση,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ανοικονομητος,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ανοικτο αυτοκινητο,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ανοιχτηρι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανολοκληρωση,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανομια,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ανομοιογενεια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανομοιομορφος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανομοιοτητα,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ανομολογητος,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ανοξειδωτος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανορθοδοξος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανοσια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανοσοενισχυτικο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανοσοποιηση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ανοσοποιητικος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανοχη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανουσιος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ανστηρικτος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντεχω,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
αντηχηση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιβαρο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιγραφο,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιδοτο,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
αντιθεση,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιθετα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιθετος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντικα,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιληψη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιξοος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιο,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιπαλος,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
αντιποινα,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
αντισταση,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιστοιχος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιστροφη μετρηση,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιστροφο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιστροφος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιφαση,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιχειρας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιχριστος,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ανταγωνισμος,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανταγωνιστης,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανταγωνιστικος,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ανταλλαξιμος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανταλλαγη,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ανταμοιβη,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
αντανακλαση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντανακλαστικο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
αντανακλαστικος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανταπαιτηση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανταπαντω,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανταποδιδω,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
ανταποδοτικος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανταποκρινεται σε αισθητηριακα ερεθισματα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανταποκρινομαι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανταποκριτης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανταποδοση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανταποκριση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανταρσια,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ανταυγεια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντενεργω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντηχειο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιβασιλεας,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αντιβασιλεια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιβιοτικα,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιβιοτικο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιγραφω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιγραφεας,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
αντιγραφη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιδιαμετρικος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιδραστηριο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιδραστικος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιδρω,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αντιθετικη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιικο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντικαθιστω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντικατασταση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντικατοπτρισμος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντικειμενο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντικειμενων,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντικοινωνικος,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
αντικρουομενος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντικρουω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιλαμβανομαι,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αντιληπτος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιλοπη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιμετωπος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιμεταθετικο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιμετωπιζω,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
αντιμυκητιασικος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αντιμονιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιξοοτητα,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
αντιο σας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιπαθεια,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
αντιπαθης,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
αντιπαθητικος,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
αντιπαθω,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
αντιπαλοτητα,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιπαραθεση,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιπαραβαλλω,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιπαραβαλλομενος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιπαραβολη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιπολιτευση,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιπροσωπεια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιπροσωπευομαι,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιπροσωπευω,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιπροσωπος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αντισηπτικο,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αντισταθμισμα,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιστεκομαι,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αντιστηριγμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντισταθμιζω,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
αντιστοιχιζω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιστρεφω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιστροφη,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
αντιστροφως,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντισυνταγματικος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιτιθεμενος,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αντιτορπιλικο,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
αντιφατικη συμπεριφορα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντιφατικος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αντοχη,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανυπακουος,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανυπερβλητος,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
ανυπακοη,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ανυπαρξια,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ανυπερασπιστος,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ανυποληψια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανυπολογιστα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανυπολογιστος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανυπομονησια,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανυποστηρικτος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανυποψιαστος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ανυποληπτος,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ανυπολογος,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
ανυπομονος,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ανυποφορος,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ανυψωνω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανωμαλια,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ανοητος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ανοθευτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανομημα,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ανομοιος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανοργανος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανοσιος,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ανυπαντρος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανυπαρκτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανυψωση,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
ανωδυνος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανωμαλος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανωνυμος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανωριμος,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ανωτατο οριο,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανωτατος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανωτερος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανωφελος,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ανωφλι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αξια,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αξιζω,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
αξιωμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αξεπεραστος,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
αξεσουαρ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αξιεπαινος,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
αξιαγαπητος,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
αξιοθαυμαστος ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
αξιοθρηνητος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
αξιολογω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αξιολυπητος,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
αξιομνημονευτος,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
αξιοπιστια,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αξιοπρεπεια,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αξιοπρεπης,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αξιοπροσεχτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αξιοσεβαστος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αξιοσημειωτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αξιωματικος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αξιωματουχος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αξιολογος,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
αξιοπιστος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αξιοτιμος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
αξονικος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αορατοτητα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αοριστια,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απαγκιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απαθεια,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
απανθρωπος,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
απαντηση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απαρνηση,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
απατη,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απεθαντος,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
απεκκριση,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
απελαση,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
απελπιδος,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
απεναντι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απεναντι ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απεραντος,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
απεχθεια,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
απεχω,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
απιθανος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απιστευτος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απαιδευτος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απαισιος,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
απαιτηση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απαγγελια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απαγκιστρωνω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απαγορευμενος,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
απαγορευτικος,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
απαγορευω,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
απαγωγη,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
απαγορευση,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απαγορευση της κυκλοφοριας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απαθης,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
απαισιοδοξια,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
